entry_time,entry_price,direction,stop_loss,take_profit,size,exit_time,exit_price,pnl,pnl_pct,exit_reason
2025-02-25 08:46:57.844795,2171.12502,LONG,1762.11,2985.9,0.4902801951315176,2025-07-24 08:46:57.844795,1761.228945,-200.9639276346431,-18.87943214803908,sl
2025-07-25 08:46:57.844795,1760.7691750000001,SHORT,1763.8721099999998,1757.2057800000007,88.19396977142478,2025-07-27 08:46:57.844795,1758.0843828900006,236.7824741918587,0.15247836843801713,tp
2025-08-03 08:46:57.844795,1754.42235,SHORT,1763.8721099999998,1738.1557800000003,23.414027118540428,2025-08-04 08:46:57.844795,1739.0248578900002,360.51729782104763,0.8776388484790907,tp
2025-08-10 08:46:57.844795,1700.90912,SHORT,1820.57,1464.14,1.7499432001815711,2025-11-02 08:46:57.844795,1785.782445,-148.52349796055057,-4.9898800589651735,signal
2025-11-02 08:46:57.844795,1785.782445,LONG,1762.11,1830.4500000000005,8.99637011345041,2025-11-07 08:46:57.844795,1829.5347750000005,393.61215400582415,2.4500369640491386,tp
2025-11-07 08:46:57.844795,1826.102595,LONG,1822.176,1831.2180000000003,70.60440677552414,2025-11-08 08:46:57.844795,1830.3023910000004,296.5241051582427,0.22998685898041413,tp
2025-11-10 08:46:57.844795,1826.93301,LONG,1822.176,1833.708,56.90068513072251,2025-11-11 08:46:57.844795,1832.7911460000003,333.3319519889665,0.3206541218498365,tp
2025-11-15 08:46:57.844795,1824.321705,LONG,1822.176,1825.8780000000004,182.64684444344581,2025-11-16 08:46:57.844795,1824.9650610000006,117.50694325384785,0.035265490633434884,tp
2025-11-25 08:46:57.844795,1825.7724299999998,LONG,1822.176,1830.2279999999998,84.84873128519159,2025-11-26 08:46:57.844795,1821.264912,-382.45718354513565,-0.24688279469745658,sl
2025-12-02 08:46:57.844795,1866.95301,LONG,1762.11,2073.84,2.11795979169356,2025-12-25 08:46:57.844795,1761.228945,-223.91931868439613,-5.662920514533994,sl
2025-12-26 08:46:57.844795,1765.06209,LONG,1762.11,1768.3200000000004,104.15185371729436,2025-12-27 08:46:57.844795,1761.228945,-399.2291573171607,-0.217167714479655,sl
