entry_time,entry_price,direction,stop_loss,take_profit,size,exit_time,exit_price,pnl,pnl_pct,exit_reason
2025-02-24 08:36:07.715798,1713.24295,SHORT,1730.49,1681.3199999999997,12.202562538132934,2025-03-02 08:36:07.715798,1731.355245,-221.01641244661127,-1.0571936105150705,sl
2025-03-06 08:36:07.715798,1712.1035200000001,SHORT,1719.9982799999998,1698.8834400000005,27.787364444555422,2025-03-10 08:36:07.715798,1720.8582791399997,-243.27168284747088,-0.5113451983323752,sl
2025-03-12 08:36:07.715798,1716.731205,SHORT,1719.9982799999998,1712.7734400000002,79.18720096177447,2025-03-13 08:36:07.715798,1713.62982672,245.5894651168474,0.1806560206377831,tp
2025-03-18 08:36:07.715798,1714.6122650000002,SHORT,1719.9982799999998,1706.4134400000005,43.19782121363014,2025-03-19 08:36:07.715798,1707.2666467200004,317.31470516300584,0.42841279220639567,tp
2025-03-25 08:36:07.715798,1709.90462,SHORT,1719.9982799999998,1692.2834400000004,21.86032223037277,2025-04-03 08:36:07.715798,1720.8582791399997,-239.4505184020607,-0.6406005932658204,sl
2025-04-04 08:36:07.715798,1710.10452,SHORT,1730.49,1671.9,10.095134576343826,2025-04-12 08:36:07.715798,1719.77946,-97.66982131805071,-0.5657513845995727,signal
2025-04-12 08:36:07.715798,1719.77946,LONG,1711.34,1734.0800000000004,25.752325653456897,2025-04-13 08:36:07.715798,1710.48433,-239.3712147512161,-0.5404838362239756,sl
2025-04-20 08:36:07.715798,1732.575855,LONG,1711.34,1772.4500000000003,9.347590414034698,2025-04-22 08:36:07.715798,1771.5637750000003,364.44310725515413,2.2502864672554415,tp
2025-04-24 08:36:07.715798,1743.53133,LONG,1711.34,1805.3000000000004,6.312004789809861,2025-05-02 08:36:07.715798,1710.48433,-208.59282228884663,-1.895406146788313,sl
2025-05-03 08:36:07.715798,1719.269205,LONG,1716.3818999999999,1722.4662000000005,95.4173668530161,2025-05-04 08:36:07.715798,1715.52370905,-357.3853611076434,-0.21785395440733651,sl
2025-05-13 08:36:07.715798,1714.4123650000001,SHORT,1730.49,1684.83,12.244487962237045,2025-05-23 08:36:07.715798,1731.355245,-207.45689020562472,-0.9882616543074122,sl
2025-06-11 08:36:07.715798,1716.7711850000003,SHORT,1719.9982799999998,1712.8934400000007,76.93677261276356,2025-06-12 08:36:07.715798,1713.7498867200006,232.44893876366714,0.17598724316890577,tp
2025-06-13 08:36:07.715798,1714.672235,SHORT,1719.9982799999998,1706.5934400000003,41.81746659561107,2025-06-14 08:36:07.715798,1707.4467367200002,302.1520329605362,0.42139238814931784,tp
2025-06-15 08:36:07.715798,1697.5907800000002,SHORT,1730.49,1634.3400000000001,6.01838212974669,2025-06-23 08:36:07.715798,1731.355245,-203.20745277645602,-1.9889637360070804,sl
2025-06-29 08:36:07.715798,1801.5903449999998,LONG,1711.34,1979.3900000000003,2.1132729049109815,2025-09-19 08:36:07.715798,1978.4003050000003,373.6476977863955,9.814104548834075,tp
2025-09-19 08:36:07.715798,1987.3031549999998,LONG,1711.34,2536.25,0.713846656200926,2025-11-09 08:36:07.715798,1710.48433,-197.60619259971918,-13.929370780876148,sl
2025-11-10 08:36:07.715798,1714.1225100000001,SHORT,1719.9982799999998,1704.9434400000005,38.32594814951155,2025-11-11 08:36:07.715798,1705.7959117200003,319.1247739410871,0.4857644789928037,tp
2025-11-15 08:36:07.715798,1714.44235,SHORT,1719.9982799999998,1705.9034400000003,42.29344612561872,2025-11-16 08:36:07.715798,1706.7563917200002,325.06566243892445,0.44830660418530816,tp
2025-12-01 08:36:07.715798,1717.16099,SHORT,1719.9982799999998,1714.0634400000004,103.72710839649304,2025-12-02 08:36:07.715798,1720.8582791399997,-383.50911139791623,-0.21531406557282734,sl
2025-12-06 08:36:07.715798,1698.100525,SHORT,1730.49,1635.8700000000001,6.262631946366799,2025-12-21 08:36:07.715798,1731.355245,-208.26207183948233,-1.9583481372517628,sl
2025-12-22 08:36:07.715798,1717.8106650000002,SHORT,1730.49,1695.0300000000002,16.358206845193166,2025-12-24 08:36:07.715798,1695.8775150000001,358.7870044666496,1.2768083495395033,tp
